"","Ref","norm_hom","norm_het","binorm_hom","binorm_het","cf_hom","cf_het"
"18",-0.911195416629811,-1.86732590993598,-1.86788757048846,-1.88632909157088,-1.89320534950382,-1.86736001876955,-1.86793301340046
"19",-0.83717168026894,-1.80204475932497,-1.80441539900084,-1.79028831843155,-1.78851877982736,-1.79338297597298,-1.79270325987998
"20",2.41583517848934,1.29530618332936,1.29572441933654,1.27000868885083,1.2301613916594,1.28787461769947,1.27646417427587
"21",0.134088220152031,-0.87070226917001,-0.869473398908057,-0.881108932882121,-0.886561861388864,-0.869995130023139,-0.868312227459233
"22",-0.490685896690943,-1.4583325353894,-1.45482031632748,-1.36223972476203,-1.31556391288203,-1.4508509699185,-1.44397813268422
"23",-0.440547872353227,-1.4391020986132,-1.44864767832671,-1.40607760022212,-1.40030669932017,-1.41380270017603,-1.41161463472839
"24",0.459589441005854,-0.570895045575997,-0.576542754315783,-0.577341509969735,-0.58784034233415,-0.559715933855544,-0.556951085004513
"25",-0.693720246937475,-1.67727631761438,-1.68441842791204,-1.66179316862646,-1.66287334193574,-1.6516291141241,-1.64872987355655
"26",-1.44820491038647,-2.37659526127807,-2.37675267228597,-2.37701226485356,-2.37725166592814,-2.3741221572128,-2.37379331347581
"27",0.574755720900728,-0.447667972154644,-0.442658626404233,-0.427078525700065,-0.405734346701328,-0.458817680446694,-0.462654061856547
"28",-1.02365572296388,-1.95734005561535,-1.95275993644799,-2.12466123112045,-2.17072255378366,-1.96882763270277,-1.96772434463638
"29",-0.0151383003641817,-1.00802038703512,-1.00424331972703,-1.01271845484031,-1.01173103114647,-1.0128304877942,-1.01190958762182
"30",-0.935948601168394,-1.89141418643495,-1.89215127812255,-1.88937479637073,-1.88944763384515,-1.88741318343301,-1.88684709965278
"31",1.10229754620026,0.0370457654155922,0.0269806685946514,0.0379820936663406,0.0288466924396735,0.0425497017652752,0.0379495531303708
"32",-0.475593078869057,-1.45434092627627,-1.45548731891114,-1.46820087137682,-1.4756336855714,-1.45106808908674,-1.4507300289247
"33",-0.709440037512506,-1.66224855250847,-1.65771135054369,-1.70497854582025,-1.7169842756115,-1.66554431197611,-1.66228306443425
"34",-0.501258060594761,-1.48288230085027,-1.48586560615917,-1.47298675843844,-1.47155540969368,-1.48125839605972,-1.48351723599137
"35",-1.6290934690787,-2.53113778627633,-2.52859498021648,-2.52815633515156,-2.52515408737957,-2.54689573126759,-2.54678122502677
"36",-1.16761926209419,-2.10557977650756,-2.10460775172609,-2.09814062667549,-2.09519211055753,-2.10375215215459,-2.10229454988355
"37",-2.18003964894867,-3.06787648321291,-3.06776999377643,-3.06907832031408,-3.06901231665269,-3.07405162594158,-3.07415315591093
"38",-1.34099319210003,-2.25446107202181,-2.25012520135921,-2.26547003176373,-2.26358423282777,-2.26991578683256,-2.26901940188783
"39",-0.294293858763713,-1.28877974104944,-1.29344664921594,-1.27082324108363,-1.2663818778331,-1.27777859074193,-1.27686526539459
"40",-0.46589754040611,-1.43637394743702,-1.43353123046536,-1.4435788580169,-1.44402438243449,-1.48074149306187,-1.49814763251191
"41",1.44949626528713,0.38036181852275,0.38415721603777,0.375339598146218,0.373428638967408,0.379621321233747,0.382575349524586
"42",-1.06864272367458,-2.02916206641615,-2.03322183662495,-1.97333146578701,-1.96114497204148,-2.01027859937879,-2.00884342978031
"43",-0.855364633737507,-1.81896314616102,-1.82117400779705,-1.80882402557567,-1.80751406207147,-1.80720022757371,-1.80532639772826
"44",-0.280623001957454,-1.26550753488968,-1.26495305031685,-1.27006737160982,-1.27184463982341,-1.26804956994564,-1.26879499975325
"45",-0.994340076295665,-1.94976070026493,-1.95135500988204,-1.95293447865395,-1.95551367577575,-1.97391295912133,-1.98300220223468
"46",-0.968514317872049,-1.92408132005119,-1.92534743370659,-1.91359790446239,-1.9115396672895,-1.9181311656541,-1.9175104514402
"47",-1.10731819264177,-2.06858084748398,-2.07325421708023,-2.07253390288731,-2.07831825767791,-2.05572693877561,-2.0567877857008
"48",-1.25198588563894,-2.19214552539285,-2.19282011402007,-2.19191409270766,-2.19253209358926,-2.188751333735,-2.18859600651022
"49",-0.523828118987356,-1.50269943927006,-1.50492507654351,-1.51468000701626,-1.52217245053412,-1.52016502442882,-1.53006874966315
"50",-0.4968499572667,-1.4754829791536,-1.47703793023947,-1.46577874345458,-1.46299200957758,-1.47663536735971,-1.47870589810595
"51",-1.80603125680195,-2.71195731748689,-2.71152736680527,-2.71207117147993,-2.71165419712829,-2.71448591141619,-2.71434415325477
"52",-0.582075924689333,-1.55394832308596,-1.55436119373449,-1.55704268943367,-1.55876428787081,-1.55268461718496,-1.55256301749502
"53",-1.10888962442678,-2.06983258965666,-2.07443159752219,-2.05387758358102,-2.05399894456881,-2.04881361153874,-2.04751380862996
"54",-1.01496200949201,-1.95545798427551,-1.95278806597625,-1.97234664442332,-1.97482653543694,-1.95980930661263,-1.95846622419608
"55",-0.162309523556819,-1.15541164736539,-1.15607835290683,-1.16092571044845,-1.16461168048921,-1.14327299480749,-1.13729309471792
"56",0.563055818994517,-0.478718278563658,-0.489467777784037,-0.500305980878484,-0.528091803843241,-0.464294428232871,-0.463661086412915
"57",1.64781747281506,0.567772810043536,0.570641419663586,0.570416128596403,0.57651660843284,0.570080960860759,0.575771645736559
"58",-0.773353423943695,-1.72415192466708,-1.72025934128164,-1.74219076727807,-1.7449641080477,-1.70068272346413,-1.68811752628785
"59",1.6059096288573,0.534311983470791,0.544785090118679,0.565096490027619,0.612637370565837,0.526014815637324,0.526497262190879
"60",-1.15780854769441,-2.09601685001322,-2.09497063193809,-2.11005502378435,-2.11277347465676,-2.09851425525581,-2.0981377755754
"61",0.656588464332807,-0.367767458152537,-0.360794172724203,-0.375719907715122,-0.375291107548885,-0.383087535999166,-0.388721941181428
"62",2.54899107071786,1.42414791110296,1.42847876675745,1.37592540910146,1.30012843228025,1.43724132166543,1.46332854757324
"63",-0.0347603898038376,-1.02887817325023,-1.0264432797715,-1.00758551954288,-0.992640278977993,-1.0327856975968,-1.03264664222709
"64",-0.669633579661957,-1.63432139270167,-1.63359241498853,-1.63546496414321,-1.63519139995717,-1.63158727595389,-1.6297694692386
"65",-0.00760475571097463,-1.01129507890423,-1.01372190048052,-1.00308032086201,-1.00060959830012,-0.999365290773714,-0.994679710057933
"66",1.77708444814343,0.681983894454233,0.673983163498922,0.691391409024586,0.695440470121162,0.696927410154089,0.70806736246435
"67",-1.13860773675091,-2.09845940735041,-2.1030417993457,-2.07175653622226,-2.06904762776956,-2.08464928894571,-2.08546078596766
"68",1.36782717942326,0.300122756987749,0.300879494962015,0.292748677166849,0.285382035562148,0.319542512534464,0.341692298789764
"69",1.32956479078236,0.266294950369824,0.269777961127478,0.405874483994204,0.560883847297666,0.275559076551429,0.289099143765514
"70",0.336472797203817,-0.695060899826863,-0.705503549559008,-0.682041106794035,-0.683241023024124,-0.68330694083259,-0.685405470938238
"71",0.00689283844195796,-1.01049509745841,-1.02073510692101,-0.985632737013141,-0.980934859084562,-0.990053329472313,-0.98801144683842
"72",-0.455468738161428,-1.43312774162893,-1.43332641761246,-1.29608432510557,-1.23332117536409,-1.43599531362083,-1.43751143755325
"73",-0.366523932873933,-1.3448711630389,-1.3432556999121,-1.35444406751226,-1.35747743466925,-1.34502486143149,-1.34348403790274
"74",0.648286567503148,-0.365905406696379,-0.350964391128609,-0.383864997107524,-0.383649549780687,-0.388855969966779,-0.39273276025478
"75",2.07027086133094,0.952644694276928,0.932624360261157,0.96858782624159,0.971184606341061,0.983407440854606,1.00702750016856
"76",-0.15339841246697,-1.13735266750285,-1.13274330337104,-1.14638842678067,-1.14675160063728,-1.14414416455349,-1.14327228125137
"77",-1.39070094670149,-2.30992827142246,-2.30756321522831,-2.3455566311246,-2.3506898720107,-2.32682803438215,-2.32801967976834
"78",-0.723581777110154,-1.7178403471156,-1.72950504863608,-1.68820328466557,-1.68851009926699,-1.68633699484326,-1.68592858644323
"79",0.258261762167853,-0.757001539023046,-0.758607581018396,-0.744117497861108,-0.736919099386822,-0.750061211456647,-0.746924510074349
"80",-0.317059114961199,-1.30087357311201,-1.30070714903387,-1.30757290332353,-1.31075878365858,-1.29765355380475,-1.29587585149529
"81",-0.177789957664294,-1.14157826455152,-1.12674851036204,-1.18568251721813,-1.19479136753173,-1.16564624008645,-1.16387993698582
"82",-0.169994076854541,-1.16049646712739,-1.15995242830894,-1.1797364560356,-1.18968168378647,-1.1589558676277,-1.15757192402
"83",-1.37230188587669,-2.31344710893208,-2.31554480739256,-2.30260247461296,-2.30236943198155,-2.31658248223601,-2.31935403867849
"84",-0.173787170414033,-1.16923650104784,-1.1714879840832,-1.1627516010241,-1.16147524182625,-1.16925192150168,-1.17151179339856
"85",0.850232257121884,-0.201402577350311,-0.209567292837715,-0.184019369862917,-0.176627196636513,-0.19495436568808,-0.197348333095467
"86",0.697608711668253,-0.357109045922003,-0.373732111372586,-0.33894161671269,-0.340340935494691,-0.332884479562428,-0.329208103789629
"87",0.549997351091101,-0.48919360160359,-0.498365273476245,-0.47275533172816,-0.469031158976949,-0.475296279329795,-0.47356548335828
"88",-0.402731975447623,-1.37750800652109,-1.37509199226577,-1.37623437836439,-1.37321351254739,-1.3783025053786,-1.37626380209288
"89",-0.191593770478477,-1.18905588373921,-1.19284803343935,-1.1871517097386,-1.18991842403368,-1.18363468545172,-1.18450741252552
"90",-1.19452787960251,-2.13281732288417,-2.13230363403986,-2.14842279223084,-2.15194927376123,-2.14044180876532,-2.14190205747425
"91",-0.0531588187433239,-1.04512016991731,-1.04199014780779,-1.04717430461482,-1.04523919721764,-1.05124896597428,-1.05168413780566
"92",0.255196000995833,-0.729006212503766,-0.709520562352307,-0.742430917853621,-0.732105324395816,-0.754837738813922,-0.75297767070082
"93",1.70596400724007,0.628562275400709,0.638422241764766,0.637166816226515,0.657770887107342,0.60215410634278,0.579039375486043
"94",1.00151325236345,-0.0534405566063607,-0.0580901497691944,-0.0527076455984739,-0.0566586664419071,-0.0436096518456797,-0.038888942384363
"95",-0.49558344300146,-1.49248459624658,-1.50219234565293,-1.57920589782735,-1.62774464485908,-1.47071433530697,-1.47067406507523
"96",0.355550296999749,-0.667234163993046,-0.670821316608615,-0.660313296164678,-0.658942095240096,-0.66549582683797,-0.667837573472585
"97",-1.13460804353385,-2.08407974339383,-2.08577956480764,-2.0814273239673,-2.08240019195259,-2.07943809023932,-2.07986576530971
"98",0.878203626952291,-0.156047522293987,-0.147300609352704,-0.179819178382791,-0.192599122801277,-0.157647464683022,-0.150349408795027
"99",0.972916753376122,-0.0773556313738664,-0.0788878530061501,-0.066766438030236,-0.0583235465549743,-0.0761139079020572,-0.0764764151210102
"100",2.12111710537568,1.03584362552577,1.06583950722547,1.01766764402789,1.02142953756225,1.01906527129976,1.0248444059561
