"","Ref","g=0.1","g=0.2","g=0.3","g=0.4","g=0.5","g=0.6","g=0.7","g=0.8","g=0.9","g=1"
"38",0,-2.12462597566831,-0.965534772518019,-1.25001246048805,-1.37351345821493,-2.65070472735975,-1.01685531954866,-1.21147692133463,-1.51380171827689,-1.68058349047928,-2.65809636917351
"39",0,-3.07278102478243,-3.24408241929997,-1.87760866478512,-0.889014900140538,-2.65075861016264,-1.56248307115033,-4.29701462121311,-1.84982350560182,-2.85040393460311,-1.081956310761
"40",0,-0.982567063723574,-1.56196779630672,-1.75598493087068,-1.86906733608334,-3.60114833101249,-1.79895170660924,-1.90884951454329,-1.2654206377363,-2.59854973816399,-6.40430957690424
"41",0,-1.11251975713138,-0.374327512369657,-1.90066749894469,-8.48276899587059,-0.439231941588456,-1.27673579780582,-2.09836999893889,-1.79090592739819,-1.55615200723034,-1.30478480931552
"42",0,-2.02763010907594,-2.42690073921911,-0.832608468456968,-2.55371722714615,-1.48366309626808,-2.48627612104543,-2.04413945407776,-2.99215813953299,-1.14578461751783,-1.7593152534998
"43",0,-2.21526028985801,-0.639747350584251,-1.280071536736,-2.76158296648983,-3.66150404035437,-2.00464246035014,-2.25054847064275,-1.62070460002445,-2.29725464372907,-5.36431154352275
"44",0,-2.58671123025432,-2.4270427683665,-2.32739779598169,-2.39499853079039,-3.51622186692423,-1.35397956461625,-6.03639244899068,-1.81235487181261,-8.99599607675624,-1.77004537479587
"45",0,-2.45629264700564,-2.44131013085639,-2.39572781738168,-1.26201687712202,-2.00453314315692,-0.891207828343645,-2.96618477986846,-1.49973686312615,-2.51306521385486,-1.98684412025484
"46",0,-1.96226527194746,-2.51266241519043,-0.830160762335631,-1.04606883547901,-3.68032357916107,-4.68651902609221,-1.01732859913063,-1.74816548115289,-2.68050837259861,-2.08696666084397
"47",0,-1.76189171525707,-5.36939502967813,-1.62968286286804,-0.877784314490832,-1.29205927965211,-2.55043596747976,-1.58616004283248,-1.25411391932599,-4.96418924847999,-1.86861387709176
"48",0,-3.40487450997208,-2.14992135302427,-1.77507117945506,-1.04831359416964,-1.55801932636011,-1.78621220085332,-1.99451534791764,-1.014129343787,-2.61737613497673,-1.88309992300585
"49",0,-3.63060032656711,-1.47438168686054,-2.7630123576598,-2.30913261339599,-1.96076296805176,-1.93965797459876,-4.30766177822135,-1.63579589932854,-1.2211409746985,-1.23467226078645
"50",0,-0.652874065507771,-0.857538964478248,-2.25384048103547,-3.12711466111943,-2.01047294088512,-2.19181675059846,-4.09604482730888,-1.49317671846225,-2.9730910841029,-1.13443279642659
"51",0,-3.23839502335325,-2.62663967675627,-1.77154790626648,-0.96387090224118,-1.31896665285031,-1.95371319372024,-4.04948285648541,-2.13195067456725,-1.28461432742164,-3.5592472279058
"52",0,-2.51072477740078,-1.14032954187903,-3.09286670741343,-3.20291418927863,-0.82593715953674,-4.0364028372906,-4.01375307890414,-1.46959529953256,-1.90968907972254,-2.7153103104883
"53",0,-2.4950758978568,-1.32564056491349,-1.5384755553737,-3.87850813882074,-2.04205332799685,-2.02734005141011,-2.14420849220813,-3.18018260589123,-1.50662512233019,-1.65612714381619
"54",0,-0.573047651107208,-2.40427028926535,-3.88641718927253,-3.10257845834337,-1.36441362270496,-2.0180073261797,-1.91161317484078,-1.37034225649371,-3.56798213447715,-1.12356821701174
"55",0,-1.04829564284376,-2.06792281210303,-2.14810198695928,-2.21422928569264,-1.25012634248604,-2.09991925159498,-2.58321342814126,-2.75865852222379,-2.14815828223178,-1.50453875742766
"56",0,-0.00945369632110937,-3.7744008052853,-2.90513125520185,-1.88490837580438,-2.22202142158341,-2.45220651114019,-4.76276249574351,-0.939437258298387,-3.00472755508889,-1.71626247700992
"57",0,-0.383390588077178,-3.93478511468907,-1.95084080075646,-1.43921887785474,-2.60918347344982,-1.59651713532693,-1.07840573822329,-2.55312907910977,-2.20552244395329,-3.10623991593348
"58",0,-0.983362737633162,-1.11956762583076,-4.1420175256971,-0.811166031139654,-4.18529601122629,-1.52950436664793,-1.45094429719829,-2.02985431951412,-1.95682045238269,-1.36544560316452
"59",0,-1.60849599934598,-2.84340491921043,-2.45410973781376,-1.08083691801827,-1.87485131103776,-1.85027727707428,-1.2322631562226,-11.4364840309575,-1.27583121896743,-1.63339024748632
"60",0,-1.80511753669081,-2.4686396241938,-1.92459482255794,-2.0501101418115,-4.12240114904998,-0.970346391139969,-1.41005351297872,-1.27195433995717,-1.51395460484071,-4.44990121469051
"61",0,-3.02393400025724,-2.69307869593398,-1.20599967088304,-1.11443199249113,-8.56185118545897,-1.8589401241562,-1.57789733595153,-2.29846047768797,-1.79288491289111,-1.04960467077992
"62",0,-1.78283304054086,-1.91592812441517,-2.25686533455886,-4.38651852328288,-3.6980196044397,-1.16699027447725,-1.28084657395061,-0.892126957641556,-1.45906183782315,-1.90655193586445
"63",0,-0.876953514129812,-1.56010143820436,-2.60181365645166,-1.92383273817805,-2.0088317971732,-1.30680712410826,-2.22245258880119,-1.27757014664847,-3.707141881456,-1.34751471257943
"64",0,-0.997054004134096,-2.24136999403765,-1.34569558398194,-2.21636318749912,-3.08974833063634,-2.16829888085155,-1.51240779681118,-1.29076185608462,-1.11781273014249,-2.08710878476065
"65",0,-0.963563446287793,-0.895821599060593,-1.51304523343678,-0.606557586637449,-2.88578499750885,-1.47470474829754,-1.28297783899181,-1.38318680969428,-1.89876265795939,-1.54115223086589
"66",0,-2.94403957826457,-1.38206710770654,-1.47001968908041,-1.35250175057912,-3.34612402783236,-3.24445175004871,-5.30426938239384,-2.08809838551012,-3.49287072700742,-2.32344854583847
"67",0,-1.47306699701759,-2.21680787358277,-2.57190078274504,-3.52353127375243,-2.11077949478216,-2.99887343405784,-8.48075682706864,-0.952150775919356,-1.42724948619349,-1.37041879957115
"68",0,-2.82940114919239,-2.33299166698616,-2.97342883310547,-3.20222564541285,-1.36456010956906,-7.16977924859286,-4.09507660097443,-2.80364013494357,-1.97570999289247,-3.3910709022122
"69",0,-3.37276570464603,-1.57476857386256,-2.05922915113769,-4.31518365152356,-1.63124108276368,-1.78152114046556,-1.49777574285993,-4.27898303634699,-1.34846855801062,-1.69658188627906
"70",0,-3.01017733940835,-2.73293020715392,-1.01152777608711,-3.46833367311032,-4.46219252747816,-2.39140203248446,-1.29197977880448,-3.45741037598011,-1.1686802384478,-2.33558164856221
"71",0,-2.25334356650129,-3.99535854460869,-3.03703759358995,-2.23278291050184,-1.52507820752841,-1.42921046733534,-1.74881966465478,-1.40090406681894,-1.74226551942129,-1.3388769465418
"72",0,-4.09358672571868,-1.47232379776589,-4.52363564350706,-1.91558329218187,-1.51422464997947,-3.14124371868144,-1.63842334137413,-1.29991147301946,-3.2568227010652,-1.57950097297494
"73",0,-2.36619474261976,-1.84814898413842,-2.04166511276966,-6.42416842596509,-2.11810616019446,-1.63230885205832,-3.84897660782812,-2.17353159404907,-2.15695713916857,-2.72749442920021
"74",0,-3.91241932351286,-2.60556621327755,-1.42044585390176,-1.94732557590859,-1.5376776173001,-2.68683366821604,-2.35727391562259,-1.82030975185938,-2.1039687856102,-2.8353362804838
"75",0,-2.02934071963999,-2.63504010934442,-5.09575278972923,-2.66837780609335,-2.87306597214156,-2.10277252477973,-1.1612631570709,-1.26069033954439,-1.4172277362721,-1.35019692548163
"76",0,-1.47483286247191,-3.06904497469365,-1.80869973524634,-1.52368624814269,-1.32423623839764,-0.813096993725437,-1.36744010178312,-2.32834086413737,-2.48711018558515,-1.23793326464244
"77",0,-2.7428069213201,-1.02663675271946,-1.76209248403031,-4.39735134595301,-5.17768804507104,-2.53712966539844,-4.46877222006835,-2.30889059034104,-1.25504095938788,-3.02768685525814
"78",0,-2.42239539988291,-2.02623847793508,-1.49350520394656,-2.43831213554748,-1.84536301808095,-1.94355522887776,-1.90196961849131,-6.08905271858618,-10.0860122104338,-1.65017448312209
"79",0,-1.10770827869338,-2.92930929949852,-0.733776615052176,-1.52500447350438,-1.3192407983252,-2.7666547031291,-1.77894813936503,-1.75758402569981,-1.77270989847109,-2.09028005449185
"80",0,-2.28114249232851,-1.4573642637133,-1.07663820309806,-2.8264261767354,-1.71421816348698,-1.125557518862,-2.46250314562947,-1.60060653136254,-1.53260436297209,-4.00432222214288
"81",0,-2.31446130238062,-1.97862209148118,-3.18227275320777,-3.4766130521494,-2.09001854875651,-1.73669094517665,-1.31218456032127,-1.00393546632535,-2.2552043046157,-4.06623830165828
"82",0,-2.86093118455506,-2.65954512656489,-4.13090529266871,-2.53189973122432,-2.89655261640392,-2.5990258800888,-1.47939931894679,-3.49361402351793,-1.16022234982641,-2.10576032944088
"83",0,-2.58349113244293,-2.88886507464687,-1.95518492326885,-3.21128222187577,-0.470220303421972,-1.30034392649845,-1.39739007864513,-1.03826034701437,-6.44192449779542,-4.61092437209227
"84",0,-4.490524418723,-1.96421822072615,-0.865737349418375,-2.85399730543531,-5.26030637116795,-0.896506204836723,-2.60028709618462,-2.34962846363023,-1.38479323775877,-1.51471559765471
"85",0,-3.46631768201292,-2.09863339896095,-1.15130560510198,-1.96417745244759,-2.13260290993061,-3.02666024427094,-1.69794392187147,-1.34165426400797,-4.78243293560949,-2.58843543494444
"86",0,-1.16845990959028,-1.31661173258896,-2.67488733867984,-1.369891204752,-1.86744137181797,-1.68484175337405,-4.52202397440295,-1.35154039209876,-1.22450220279395,-1.3110089070372
"87",0,-1.47257120430496,-1.43218577108325,-0.727527805731059,-1.92440485455519,-1.67519799071545,-4.32245716064099,-2.85814212644472,-7.1303136130142,-2.37824228920192,-7.46271916123077
"88",0,-1.6244891666682,-3.08326223216737,-0.90450137485786,-3.9209450160259,-3.88723232900993,-1.67004401880212,-4.59632018733613,-2.82196594524365,-1.10429222331013,-2.0373131563033
"89",0,-2.77682291709979,-1.91321324989587,-2.08375690319142,-1.18207014020596,-1.68427097409041,-1.12055182977609,-1.77528706098591,-2.17363472221563,-1.44677530861346,-2.13747918881599
"90",0,-2.09591853860311,-0.84886800025526,-2.51161021720001,-2.18624122640584,-3.07152553522639,-1.96963126637842,-1.40932219197811,-2.84147954237311,-2.10947535976827,-1.12529548232787
"91",0,-3.18781037856265,-2.11758242304505,-2.46387346278439,-1.08853982217226,-4.19750873170625,-1.1148593809695,-1.31741897902037,-3.18886258474316,-5.34595568566477,-1.92699025040668
"92",0,-2.27152069577348,-2.49811590141388,-0.480012751339013,-0.937895737122244,-1.86538480143335,-3.43117688205057,-1.39238097046269,-1.88470289799091,-1.26872972440781,-2.76873490579902
"93",0,-2.55792344020774,-1.89820851018019,-1.08213517191744,-1.45888711629883,-2.6203107747549,-7.07755834320511,-2.74900099297697,-1.4159975706295,-2.23546041450435,-3.27408252768648
"94",0,-3.55497728245777,-1.21914565920977,-3.12543374665959,-1.3747168078013,-2.71822040753134,-1.4030132302015,-2.08640906713452,-2.28748148730906,-1.52812079808859,-2.01703040067338
"95",0,-2.91264534168443,-0.454539574166097,-1.62344647437309,-2.49746510973238,-4.73264269563981,-1.7007613213327,-2.63109157005659,-11.0082792075846,-1.90190598471165,-1.99660010876938
"96",0,-1.79509685758595,-3.06286105793274,-2.52450735916552,-3.43526370563283,-3.72142133540977,-2.47301572298539,-1.29354242653324,-2.693423567017,-3.27954215311911,-1.57547419814834
"97",0,-1.0713627774928,-0.91828894195558,-1.83269753129843,-1.59968498010826,-3.59413850257057,-1.56401045779594,-1.8132257778241,-1.61493217439682,-5.03516619566648,-1.84269853795083
"98",0,-3.94018148365798,-1.4749110299133,-1.88741294211015,-2.62698974207002,-1.44284371392959,-1.62067492125241,-3.07684686689425,-2.21110935768344,-1.88522067768645,-4.00336055265549
"99",0,-1.98436385442456,-1.41466963478885,-3.15841483439925,-2.68644616328175,-3.0260158436046,-0.88006014075343,-1.97030854513065,-5.97796923224979,-1.53494352853071,-3.36131048534719
"100",0,-3.16124684689821,-2.10919304379379,-2.84348966324948,-0.761940635575424,-2.44919833858172,-2.51051263801373,-2.27246589856019,-1.2013644626549,-3.65300480069578,-2.45171433511319
"101",0,-3.35945797422368,-0.869628125835822,-1.05254911252171,-1.12548684166203,-0.858216124254897,-1.04890781385343,-2.96148040241201,-2.38537635627591,-1.46483376957949,-4.58215409472508
"102",0,-1.73245735600495,-1.1112571073702,-2.0717533935657,-4.10166458524493,-3.73160203395088,-0.990657618015661,-2.18867308163069,-2.44220569240908,-2.43490220777147,-1.16654821127426
"103",0,-1.31691848244969,-2.84960685164151,-1.16790072232963,-2.74642239914402,-4.18035066879977,-3.87626966942646,-2.11093618584875,-10.9975129392539,-1.82106617163632,-3.66262034727894
"104",0,0.352538000075897,-3.48447954739002,-3.045581469623,-2.04988464436132,-1.09981279082188,-1.25050496184628,-1.29455970923574,-6.71865555671436,-3.41308612911484,-2.07853702360351
"105",0,-0.986707893237319,-1.46925113222378,-2.41139002889504,-3.88358274863152,-1.73341233961025,-1.84177248951025,-1.39419737401161,-1.47730519772374,-4.32124763816843,-2.17743782640715
"106",0,-1.44371595303672,-3.39605822132357,-5.01838528513806,-0.403856142099731,-2.20680099751488,-4.28224871565571,-1.8366146501325,-2.23006757752693,-1.11309690768107,-1.2346886172924
"107",0,-3.57044013585523,-3.41665001358503,-1.27363361487753,-3.54822554681167,-1.39094538847251,-1.76881939567795,-1.7228925704818,-3.0992260282692,-2.02117279524609,-2.70578413471382
"108",0,-1.36360459370992,-1.70662864467569,-0.223093103808542,-1.73013126924474,-1.03536611432022,-3.58198007667652,-4.48553490466896,-1.16728831250589,-2.96116726345341,-1.25383356470277
"109",0,0.0423480048234222,-3.25486789384929,-1.04719761874913,-2.28085762857361,-1.44011909861124,-1.76121169468258,-1.98127271321632,-1.55635360131554,-3.25612873075204,-1.62701610294023
"110",0,-5.20474672310556,-6.4866722421568,-1.03910563979255,-1.07013919485986,-3.28849417759725,-1.95796531127872,-2.65766732109288,-14.1923575367725,-1.5637632118202,-2.07673577073019
"111",0,-1.88707796480294,-1.49788640329774,-1.91422215780534,-1.39818265019661,-2.26360270720615,-2.09700371701818,-1.56994206346902,-2.851407479292,-1.60181158632164,-12.8081555143501
"112",0,-1.85486886900324,-2.52167816679098,-2.78522566509834,-3.50611461995215,-1.79196666910865,-1.6467569438619,-3.88432264531326,-1.174241114106,-1.19997895036486,-1.51062763186733
"113",0,-2.1162213016889,-2.03600838234852,-2.00482111895451,-2.08481736742401,-2.06318346980311,-1.89140396296952,-2.18598466534008,-1.28150270491692,-1.76815843851989,-1.48123225018887
"114",0,-1.10722447380711,-1.7705358392596,-2.62476117159115,-3.03641233685605,-2.55129670251401,-3.12173756515487,-2.60142861850915,-1.95495470745843,-1.35978501652773,-1.37607970597741
"115",0,-3.02230659458701,-2.75663507869429,-0.454734895980774,-2.56276019916633,-2.58251571305203,-4.53118863329092,-0.936779552815229,-1.35257282991621,-1.94937517526272,-2.71690055691789
"116",0,-1.31161559563094,-3.86308511996193,-1.43084356534797,-3.04794550018019,-2.3078784154509,-2.33043574882104,-1.10996192153877,-1.09947987754267,-2.26357697254033,-1.84318213098655
"117",0,-1.32518129592994,-2.40535642039136,-3.83934366953859,-2.19732844648055,-1.12136124005124,-1.49909443971285,-2.28298493822971,-3.23032868778759,-1.50206564891099,-1.37997621611435
"118",0,0.0800102312931879,-2.13641557273659,-3.09909777926894,-2.77281355122264,-1.7609206883357,-2.9263474950307,-2.26281691217323,-1.20366253502904,-6.42771446767846,-1.51298986972169
"119",0,-1.06246950293468,-2.63695022213759,-0.635307993708681,-3.48058779453512,-1.62600497541215,-2.93661428580127,-1.71905198799784,-1.15196265765341,-1.87026467172277,-2.12726501375739
"120",0,-4.50538004981995,-2.1286573272279,-1.89597589063905,-1.37328633873589,-2.58522464988954,-3.61171958240675,-2.27854727935608,-1.23350021080507,-1.23763977973465,-1.1858432263938
"121",0,-2.07903831372867,-1.40867872786195,-2.2231735419308,-2.05215015090508,-0.697190643284765,-1.37676667029705,-1.48283189495185,-2.84754803752705,-2.66230643346085,-3.72307244642887
"122",0,-1.17417868439162,-4.11680868888943,-4.30345534087541,-3.97196428367511,-1.32324123101185,-1.8131154182284,-1.61453890659569,-2.36801927291635,-6.82716153271503,-2.46858638537984
"123",0,-2.39864393345011,-1.89573045957447,-1.46945002309619,-1.92161574592418,-1.35736288748554,-1.79157446706236,-1.91322687044597,-1.67952151208362,-1.64044876175807,-1.33442743002492
"124",0,-1.185006457998,-2.8341465458121,-2.37537058952325,-0.680087707977619,-2.20754793054714,-1.61655076375395,-1.48535168943222,-1.16697714054509,-1.64763136333105,-2.3972384070866
"125",0,-2.42527145040526,-2.84155533317339,-1.57492416622901,-1.12670070438957,-1.39008535630011,-1.72776111022464,-1.48955929002728,-1.07862163387605,-2.007689477159,-1.43701630413909
"126",0,-2.47349085685098,-2.32024652437181,-1.00638094879743,-1.63340236927192,-2.48105064501534,-1.20747000532016,-1.04788335452538,-2.27602833357334,-1.76451128316998,-1.33480659586905
"127",0,-3.21521062032204,-1.53283964315419,-3.14165258493735,-3.08731106278731,-1.60655270865196,-1.30232648361805,-3.91192995161746,-2.41799360772833,-2.66990233950047,-2.11938106422437
"128",0,-2.24500370526239,-2.28756076584337,-3.4452855038086,-0.787292310458461,-3.38072406030233,-3.11966561766537,-1.42665802499833,-1.2596006644332,-1.77694459966747,-4.56798266132701
"129",0,-2.81985854703756,-2.66253559247808,-1.49155926527244,-2.0976172965775,-5.21360182039606,-1.6188348694331,-2.89521256086389,-1.72493437025999,-1.53901066125152,-1.1219831771458
"130",0,-2.6269604607984,-0.163668496498069,-1.02401864830823,-2.80227799903637,-2.94881168186535,-2.9195947300966,-3.28165879718119,-0.950713606005888,-1.86287315854922,-3.39001901997708
"131",0,-1.43492816456103,-2.86072098345302,-1.07095705749666,-1.56561297921687,-1.57104044557665,-1.27467485576295,-1.90606247403444,-1.66742317378809,-2.33252447042867,-3.72445352096388
"132",0,-0.866241678987473,-2.31984506124551,-5.2842053762118,-0.8836564423637,-0.975127942686902,-6.00253401593434,-2.20152409479488,-4.01120493488468,-1.68786774048979,-2.72357089034721
"133",0,-1.05651674677755,-0.626911749125801,-1.83462230591325,-7.56321705642226,-0.90868314137496,-2.25096682761575,-4.2713655985034,-5.45797143494632,-1.58650595505736,-1.60359120757254
"134",0,-1.58039585683806,-1.33420036761583,-1.49173895457451,-1.39995366311649,-1.01267795564498,-2.37507622725535,-1.40890817849263,-2.54110246834799,-2.66080476836889,-1.12055870405217
"135",0,-2.882901393375,-2.9066346621053,-1.75301174077364,-5.25939247707741,-1.36942691925234,-1.52851058206874,-1.88903225041985,-2.33378469878992,-3.32421384087551,-2.39457214246457
"136",0,-2.89408851029787,-2.56900807991679,-2.27532127410899,-0.180641611766922,-1.44750994271962,-1.88021480701638,-2.58115325043323,-1.72239537467283,-2.26766666951577,-1.66595007898005
"137",0,-2.41810693399191,-0.722740397795615,-1.07422341814008,-2.0919638763437,-0.7421133633165,-3.87499716455602,-2.95073890811998,-1.54184265054772,-2.52259891155401,-2.84926340087354
"138",0,-1.44874360131057,-0.215483582194119,-3.42905847730065,-0.880161569089734,-3.27416503439019,-3.4644166389103,-0.921139586441924,-1.92998480807078,-2.14253652026484,-1.32146416980943
"139",0,-3.91135106595327,-2.57221640521666,-1.68885812066507,-2.36115522163636,-4.12141537360454,-1.55290961685475,-1.83217035453995,-1.98215125600224,-1.2565002435588,-2.37013904111042
"140",0,-3.30904615661768,-1.10650998900717,-1.95571118182512,-3.26255550945106,-3.16278989935798,-2.94464100277294,-1.97840550550117,-1.34432703325867,-3.16568525301649,-3.0261494500636
"141",0,-2.50525034561263,0.0969296058831954,-2.23193502815078,-2.21203076989153,-1.00236623724722,-2.20238330758133,-0.948808521166368,-1.33232964291895,-1.74973659508734,-2.44460006221369
"142",0,-2.74803658295277,-5.08620932665542,-1.24301854326893,-1.35031482570214,-1.28507877641861,-1.45199433645015,-2.8887439900724,-3.52012223648027,-1.31255700631839,-1.3800740760533
"143",0,-2.2197698882969,-3.98502456720745,-1.85733971508568,-1.67707907099099,-1.37819805659239,-1.30500382959466,-2.65133531655174,-1.51431750360345,-4.03556182290634,-5.17810647693162
"144",0,-2.22278286911262,-1.81562385614089,-1.05095631871228,-1.64646995485634,-1.29781064135326,-2.16487193280338,-1.03090185107226,-2.18894517184305,-2.07810429627685,-1.24759403962605
"145",0,-3.74859076511603,-2.54069691769569,-1.79689052245089,-1.25676624607663,-3.02439902601992,-1.33197160373669,-1.88641277712479,-1.43105526033715,-3.38004941439721,-1.82598923484055
"146",0,-1.54906642075659,-2.31932329777829,-1.24948728237815,-1.88892705327484,-2.32442807835904,-2.22088349484825,-1.965873564082,-1.54903490343549,-1.2100640387459,-1.06774935030236
